CLASE;TIEMPO
U_SALIENTES;45,828358
U_ENTRANTES;57,638973
U_ENTRANTES;43,709179
U_SALIENTES;38,352219
U_ENTRANTES;74,387817
U_ENTRANTES;56,760197
U_SALIENTES;21,691139
U_ENTRANTES;79,432442
U_ENTRANTES;51,824421
U_ENTRANTES;78,817711
U_SALIENTES;56,108833
U_ENTRANTES;44,621174
U_ENTRANTES;61,476429
U_ENTRANTES;57,261955
U_ENTRANTES;79,081818
U_SALIENTES;41,760750
U_SALIENTES;24,751017
U_SALIENTES;42,745029
U_SALIENTES;29,056835
U_SALIENTES;41,326111
U_ENTRANTES;51,471519
U_ENTRANTES;56,678463
U_ENTRANTES;80,443367
U_SALIENTES;31,555647
U_ENTRANTES;57,012650
U_ENTRANTES;87,136299
U_ENTRANTES;78,584618
U_ENTRANTES;45,328316
U_ENTRANTES;49,579700
TRIPULACION;55,296429
U_SALIENTES;30,095001
U_ENTRANTES;92,059547
U_SALIENTES;63,533997
U_ENTRANTES;54,072983
U_ENTRANTES;60,042561
U_SALIENTES;36,486366
TRIPULACION;39,115376
U_SALIENTES;25,904106
U_ENTRANTES;47,183247
U_ENTRANTES;52,935444
U_ENTRANTES;68,971367
U_SALIENTES;12,343719
U_ENTRANTES;45,639446
U_ENTRANTES;46,089775
U_SALIENTES;48,098206
U_SALIENTES;43,631027
U_SALIENTES;35,802731
U_ENTRANTES;63,144691
U_ENTRANTES;49,378304
U_SALIENTES;23,718084
U_ENTRANTES;71,505104
U_ENTRANTES;37,172867
U_ENTRANTES;63,105385
U_SALIENTES;13,396059
U_ENTRANTES;43,533482
U_ENTRANTES;59,308365
U_SALIENTES;26,651146
U_SALIENTES;37,659470
U_ENTRANTES;69,325607
U_SALIENTES;31,975456
U_ENTRANTES;52,343304
U_SALIENTES;52,963203
U_SALIENTES;29,170622
U_SALIENTES;38,065609
U_ENTRANTES;58,430019
U_SALIENTES;31,482302
U_ENTRANTES;72,030029
U_SALIENTES;51,000015
U_SALIENTES;34,389706
U_SALIENTES;59,508904
U_ENTRANTES;48,098671
U_ENTRANTES;56,634792
U_SALIENTES;51,470264
U_SALIENTES;17,294525
U_SALIENTES;15,278101
U_SALIENTES;24,443098
U_ENTRANTES;41,715221
U_SALIENTES;38,815014
U_SALIENTES;35,522823
U_ENTRANTES;50,838326
U_ENTRANTES;77,176414
U_SALIENTES;18,712934
U_SALIENTES;32,587261
U_SALIENTES;50,672161
U_SALIENTES;41,634953
U_ENTRANTES;88,270058
U_SALIENTES;36,638542
U_SALIENTES;58,363277
U_SALIENTES;27,210884
U_SALIENTES;25,258049
U_SALIENTES;32,841473
U_SALIENTES;51,324448
U_ENTRANTES;66,180061
U_SALIENTES;39,349907
U_SALIENTES;34,873451
U_SALIENTES;21,865152
U_ENTRANTES;56,507133
U_ENTRANTES;51,431049
U_SALIENTES;36,236927
U_SALIENTES;27,900635
U_ENTRANTES;66,784813
U_SALIENTES;41,143433
U_SALIENTES;40,117367
U_ENTRANTES;40,758770
U_ENTRANTES;64,967117
U_SALIENTES;66,044579
U_SALIENTES;29,742147
U_SALIENTES;52,898769
U_ENTRANTES;63,417313
U_SALIENTES;11,594645
U_ENTRANTES;65,983917
U_ENTRANTES;101,748207
U_SALIENTES;38,050922
U_ENTRANTES;81,053024
U_SALIENTES;50,478069
U_ENTRANTES;81,640404
U_ENTRANTES;90,316383
U_SALIENTES;12,803755
U_SALIENTES;26,623190
U_SALIENTES;18,300087
U_SALIENTES;24,087713
U_SALIENTES;16,289919
U_ENTRANTES;63,700813
U_SALIENTES;15,458001
U_ENTRANTES;60,694405
U_ENTRANTES;68,104637
U_SALIENTES;26,454094
U_SALIENTES;34,599293
U_SALIENTES;34,178936
U_ENTRANTES;66,147743
U_SALIENTES;39,766422
U_SALIENTES;63,204674
U_ENTRANTES;43,132523
U_ENTRANTES;52,643112
U_ENTRANTES;59,600506
U_ENTRANTES;60,658955
U_SALIENTES;34,437828
U_ENTRANTES;83,593719
U_SALIENTES;20,032507
U_ENTRANTES;41,622810
U_ENTRANTES;69,074272
U_ENTRANTES;56,767727
U_SALIENTES;31,388575
U_SALIENTES;28,722498
U_ENTRANTES;47,173271
U_SALIENTES;29,338024
U_ENTRANTES;59,090260
U_ENTRANTES;51,464878
U_SALIENTES;38,617527
U_SALIENTES;42,136585
U_ENTRANTES;80,407928
U_SALIENTES;23,296980
U_ENTRANTES;54,137505
U_SALIENTES;21,956627
U_SALIENTES;57,633041
U_ENTRANTES;51,168266
U_SALIENTES;30,410122
U_SALIENTES;42,742744
U_ENTRANTES;51,549343
U_ENTRANTES;57,890247
U_ENTRANTES;58,004440
OPERARIOS;74,321243
U_SALIENTES;61,505188
U_ENTRANTES;54,904179
U_ENTRANTES;57,796410
U_SALIENTES;52,541298
U_ENTRANTES;74,456818
U_ENTRANTES;78,540359
U_SALIENTES;42,674736
U_ENTRANTES;51,286831
U_ENTRANTES;61,357475
U_SALIENTES;54,865746
U_ENTRANTES;46,683365
U_SALIENTES;54,111015
U_ENTRANTES;56,238564
U_ENTRANTES;54,901829
U_ENTRANTES;50,479618
U_SALIENTES;24,349636
U_SALIENTES;32,739830
U_SALIENTES;64,543938
U_SALIENTES;38,327469
U_SALIENTES;23,442488
U_SALIENTES;46,669571
U_ENTRANTES;63,592632
U_SALIENTES;68,144089
U_SALIENTES;16,458498
U_SALIENTES;29,175840
U_ENTRANTES;101,762253
U_SALIENTES;22,156879
U_ENTRANTES;53,087757
U_ENTRANTES;80,448364
U_SALIENTES;31,199409
U_ENTRANTES;83,243912
U_ENTRANTES;60,167583
U_ENTRANTES;50,447205
U_SALIENTES;56,547020
U_SALIENTES;23,248266
U_SALIENTES;34,414108
U_SALIENTES;31,278385
OPERARIOS;43,278889
U_ENTRANTES;100,524208
U_ENTRANTES;55,224564
U_SALIENTES;70,216415
U_SALIENTES;18,036665
U_SALIENTES;33,496964
U_SALIENTES;55,259766
U_SALIENTES;23,977428
U_ENTRANTES;51,936398
U_SALIENTES;15,137897
U_ENTRANTES;63,767113
U_SALIENTES;11,672565
U_ENTRANTES;53,312012
U_ENTRANTES;62,779472
U_ENTRANTES;36,103088
U_SALIENTES;30,815390
U_ENTRANTES;57,447628
U_ENTRANTES;58,320259
U_ENTRANTES;54,991516
U_ENTRANTES;56,597683
U_ENTRANTES;34,648857
U_SALIENTES;65,116592
U_ENTRANTES;47,757504
U_SALIENTES;24,984356
U_SALIENTES;45,225601
U_SALIENTES;68,399567
U_ENTRANTES;44,757755
U_SALIENTES;57,006695
U_SALIENTES;30,778717
U_ENTRANTES;33,283737
U_ENTRANTES;55,387218
U_SALIENTES;39,544388
U_ENTRANTES;49,060383
U_ENTRANTES;65,057404
U_ENTRANTES;51,487473
U_ENTRANTES;86,123291
U_ENTRANTES;51,436169
U_ENTRANTES;44,240471
U_SALIENTES;22,775337
U_SALIENTES;27,602304
U_ENTRANTES;57,450157
U_SALIENTES;38,048885
U_ENTRANTES;85,317711
U_SALIENTES;54,579151
TRIPULACION;25,051901
U_ENTRANTES;75,575821
U_SALIENTES;35,362648
U_ENTRANTES;87,386230
U_ENTRANTES;64,597603
U_SALIENTES;53,587757
U_SALIENTES;44,568050
U_SALIENTES;29,928829
OPERARIOS;55,769962
U_SALIENTES;45,363865
U_SALIENTES;36,571281
U_SALIENTES;49,824306
U_SALIENTES;23,643921
U_ENTRANTES;60,431747
U_ENTRANTES;38,284687
U_SALIENTES;26,224283
U_ENTRANTES;100,815048
U_SALIENTES;16,898951
U_SALIENTES;22,034199
U_SALIENTES;17,022511
U_ENTRANTES;51,332825
U_SALIENTES;27,441750
U_SALIENTES;22,928139
U_ENTRANTES;76,612335
U_ENTRANTES;84,006073
U_SALIENTES;19,751209
U_SALIENTES;30,910152
U_ENTRANTES;74,300621
U_ENTRANTES;54,704025
U_SALIENTES;11,940542
U_ENTRANTES;60,516724
U_ENTRANTES;44,673069
U_SALIENTES;36,922329
U_SALIENTES;47,140461
U_SALIENTES;36,000156
U_ENTRANTES;54,426434
U_SALIENTES;29,700167
U_ENTRANTES;54,938179
U_ENTRANTES;58,724957
U_ENTRANTES;91,845146
U_SALIENTES;17,690214
U_SALIENTES;42,051651
U_ENTRANTES;42,396473
U_ENTRANTES;60,306515
U_SALIENTES;28,341545
U_SALIENTES;43,549152
U_ENTRANTES;47,204422
U_ENTRANTES;45,570839
U_SALIENTES;22,651899
U_SALIENTES;54,271461
U_SALIENTES;20,963919
U_ENTRANTES;65,290787
U_ENTRANTES;72,621948
U_ENTRANTES;64,060966
OPERARIOS;58,195782
U_SALIENTES;59,283855
U_ENTRANTES;45,763008
U_SALIENTES;14,488206
U_ENTRANTES;68,302498
U_SALIENTES;28,214970
U_SALIENTES;54,669449
U_ENTRANTES;81,773125
U_ENTRANTES;60,245274
U_SALIENTES;44,219685
U_SALIENTES;34,570766
U_ENTRANTES;70,667458
U_SALIENTES;42,328102
U_SALIENTES;39,984703
U_SALIENTES;36,345730
U_SALIENTES;27,148703
U_ENTRANTES;40,084545
U_SALIENTES;37,678585
U_ENTRANTES;50,608624
U_ENTRANTES;46,760483
U_SALIENTES;24,989391
U_ENTRANTES;53,648514
U_ENTRANTES;83,870804
U_ENTRANTES;73,031151
U_ENTRANTES;63,898598
U_SALIENTES;45,453518
U_ENTRANTES;43,770672
U_ENTRANTES;68,904251
U_SALIENTES;33,261799
TRIPULACION;76,545975
U_SALIENTES;22,466282
U_ENTRANTES;54,666397
U_SALIENTES;45,463123
U_ENTRANTES;54,221695
U_ENTRANTES;54,423080
U_SALIENTES;23,718914
U_ENTRANTES;67,426407
U_ENTRANTES;54,380749
U_SALIENTES;47,093243
U_ENTRANTES;76,428833
U_SALIENTES;33,292156
U_SALIENTES;30,790979
U_SALIENTES;31,861149
U_SALIENTES;13,608439
U_SALIENTES;33,167919
U_SALIENTES;26,139622
U_SALIENTES;22,391077
U_ENTRANTES;62,842243
U_ENTRANTES;51,829350
U_ENTRANTES;74,964279
U_SALIENTES;21,421722
U_ENTRANTES;42,336124
U_ENTRANTES;38,685474
U_SALIENTES;52,663891
U_ENTRANTES;72,783493
U_SALIENTES;26,181038
U_ENTRANTES;38,826683
U_SALIENTES;26,106462
U_SALIENTES;25,003355
U_ENTRANTES;51,024666
U_ENTRANTES;87,849091
U_ENTRANTES;71,253754
U_SALIENTES;41,568138
U_SALIENTES;75,557472
U_SALIENTES;22,411631
U_ENTRANTES;51,038425
U_ENTRANTES;62,280766
U_SALIENTES;38,570400
U_ENTRANTES;55,479759
U_SALIENTES;42,279709
U_SALIENTES;66,315903
U_SALIENTES;28,257204
U_SALIENTES;21,939266
U_SALIENTES;23,519358
U_SALIENTES;20,655584
U_SALIENTES;31,773979
U_ENTRANTES;41,719559
U_SALIENTES;17,227684
U_ENTRANTES;41,962833
U_SALIENTES;25,513174
U_SALIENTES;38,069756
U_ENTRANTES;56,440975
U_ENTRANTES;55,543259
U_ENTRANTES;50,517235
U_SALIENTES;23,218834
U_ENTRANTES;55,646725
U_ENTRANTES;73,793999
U_SALIENTES;22,797371
U_ENTRANTES;70,595840
U_SALIENTES;18,506012
U_SALIENTES;55,716991
U_SALIENTES;43,297569
U_ENTRANTES;40,123848
U_ENTRANTES;58,578598
U_SALIENTES;20,855650
U_SALIENTES;17,173471
U_ENTRANTES;48,647556
U_SALIENTES;17,096123
U_ENTRANTES;69,251846
U_SALIENTES;38,942432
U_ENTRANTES;55,847088
U_ENTRANTES;64,093239
U_SALIENTES;11,291722
U_ENTRANTES;60,674389
U_SALIENTES;15,941256
U_SALIENTES;47,882156
U_ENTRANTES;52,610981
U_SALIENTES;33,044041
U_SALIENTES;36,036037
U_SALIENTES;45,009773
U_ENTRANTES;60,796024
U_ENTRANTES;66,700958
U_ENTRANTES;52,481884
U_SALIENTES;13,867098
U_SALIENTES;42,547340
U_ENTRANTES;74,054123
U_SALIENTES;35,616859
U_ENTRANTES;63,510353
U_ENTRANTES;64,559647
U_ENTRANTES;61,844967
U_ENTRANTES;53,991150
U_SALIENTES;41,520641
U_ENTRANTES;50,299015
U_ENTRANTES;42,763172
U_ENTRANTES;62,719376
U_SALIENTES;36,544655
U_SALIENTES;58,369225
U_SALIENTES;19,747889
U_ENTRANTES;49,875233
U_SALIENTES;26,147642
U_ENTRANTES;71,881752
U_SALIENTES;27,884453
U_SALIENTES;23,232445
U_ENTRANTES;76,774063
U_ENTRANTES;92,209343
U_ENTRANTES;55,653503
U_SALIENTES;24,725504
U_SALIENTES;52,244881
U_SALIENTES;29,647184
U_SALIENTES;90,560089
U_ENTRANTES;47,918938
U_ENTRANTES;60,244614
U_SALIENTES;26,347481
U_SALIENTES;35,401989
U_SALIENTES;17,892467
U_ENTRANTES;54,168659
U_ENTRANTES;88,994362
U_ENTRANTES;109,906281
U_SALIENTES;64,725822
U_ENTRANTES;56,923824
U_SALIENTES;23,851370
U_ENTRANTES;56,339676
U_SALIENTES;49,144249
U_ENTRANTES;53,311512
U_ENTRANTES;65,189453
U_ENTRANTES;54,446289
U_SALIENTES;37,429455
U_SALIENTES;32,450451
U_SALIENTES;31,934689
U_SALIENTES;51,529613
U_SALIENTES;26,479158
U_SALIENTES;52,769321
U_SALIENTES;39,291836
U_SALIENTES;32,868443
U_ENTRANTES;79,560081
U_SALIENTES;15,681757
U_SALIENTES;32,212563
U_SALIENTES;74,242706
U_ENTRANTES;38,021099
U_ENTRANTES;45,206898
U_SALIENTES;25,068439
U_ENTRANTES;57,550922
U_ENTRANTES;48,370110
U_SALIENTES;27,774204
U_SALIENTES;27,150202
U_SALIENTES;51,709419
U_ENTRANTES;64,973312
U_ENTRANTES;50,608688
U_SALIENTES;55,833305
U_ENTRANTES;39,966900
U_SALIENTES;25,274137
U_ENTRANTES;84,340790
U_ENTRANTES;65,997154
U_ENTRANTES;74,648788
U_ENTRANTES;61,412930
U_SALIENTES;68,455460
U_SALIENTES;41,916061
U_ENTRANTES;37,737789
U_SALIENTES;32,123398
U_SALIENTES;19,034943
U_SALIENTES;37,746361
U_SALIENTES;29,332176
U_SALIENTES;29,011606
U_SALIENTES;30,134106
U_SALIENTES;30,164652
U_SALIENTES;24,382568
U_SALIENTES;34,331310
U_SALIENTES;37,989204
U_ENTRANTES;46,571152
U_SALIENTES;25,446745
U_ENTRANTES;60,089230
U_ENTRANTES;44,731220
U_ENTRANTES;43,157639
U_ENTRANTES;76,118729
U_ENTRANTES;64,073128
U_SALIENTES;18,638969
U_ENTRANTES;33,249420
U_SALIENTES;32,816769
U_SALIENTES;26,855082
U_ENTRANTES;58,666187
U_ENTRANTES;89,288696
U_SALIENTES;19,164446
U_ENTRANTES;46,611183
U_SALIENTES;46,042618
U_ENTRANTES;54,090683
U_ENTRANTES;61,502388
U_ENTRANTES;95,340782
U_ENTRANTES;62,380508
U_SALIENTES;25,370731
U_SALIENTES;35,113369
U_SALIENTES;30,195778
U_SALIENTES;32,931843
U_ENTRANTES;40,453793
U_SALIENTES;29,856386
U_SALIENTES;100,580154
U_ENTRANTES;50,565502
U_ENTRANTES;66,523758
U_ENTRANTES;60,925694
U_SALIENTES;25,352320
U_ENTRANTES;88,634735
U_SALIENTES;18,618258
U_ENTRANTES;55,635704
U_SALIENTES;87,720573
U_ENTRANTES;68,563026
U_SALIENTES;43,483528
U_SALIENTES;34,011993
U_SALIENTES;43,284180
U_SALIENTES;54,890488
U_ENTRANTES;46,422665
U_ENTRANTES;43,695930
U_ENTRANTES;47,773411
U_ENTRANTES;61,255058
U_SALIENTES;50,348694
U_ENTRANTES;67,282219
U_SALIENTES;23,814249
U_SALIENTES;39,973698
U_ENTRANTES;43,790684
U_SALIENTES;18,150057
U_SALIENTES;17,505659
U_ENTRANTES;49,599537
U_SALIENTES;40,996162
U_ENTRANTES;53,526844
U_ENTRANTES;73,805084
U_ENTRANTES;50,933067
U_SALIENTES;15,555653
U_SALIENTES;33,788490
U_ENTRANTES;41,027309
U_SALIENTES;49,303757
U_SALIENTES;38,965382
U_ENTRANTES;61,187889
U_SALIENTES;42,494167
U_SALIENTES;31,283211
U_ENTRANTES;49,399475
U_ENTRANTES;61,509140
U_SALIENTES;14,807177
U_ENTRANTES;60,019104
U_ENTRANTES;68,854958
U_SALIENTES;27,599823
U_SALIENTES;26,915434
U_ENTRANTES;51,673302
U_ENTRANTES;38,416126
U_ENTRANTES;42,003891
U_ENTRANTES;65,540733
U_SALIENTES;32,839581
U_SALIENTES;34,493557
U_SALIENTES;25,257391
U_ENTRANTES;82,348045
U_SALIENTES;25,933567
U_SALIENTES;35,813591
U_ENTRANTES;45,398548
U_ENTRANTES;72,271950
U_SALIENTES;49,323246
U_ENTRANTES;48,647804
U_ENTRANTES;59,191029
U_SALIENTES;31,544533
U_SALIENTES;32,207092
U_SALIENTES;25,204218
U_SALIENTES;24,201679
U_ENTRANTES;53,213367
U_SALIENTES;42,208496
U_SALIENTES;51,593239
U_SALIENTES;16,540247
U_SALIENTES;20,804544
U_SALIENTES;36,362431
U_ENTRANTES;48,000427
U_SALIENTES;23,961979
U_SALIENTES;52,636551
U_ENTRANTES;90,492722
U_ENTRANTES;59,082989
U_SALIENTES;51,077694
U_SALIENTES;36,432896
U_ENTRANTES;57,833912
U_SALIENTES;16,831560
U_SALIENTES;25,498589
U_ENTRANTES;48,968250
U_ENTRANTES;79,088821
U_SALIENTES;21,736834
U_SALIENTES;30,923643
U_SALIENTES;40,970390
U_SALIENTES;47,660671
U_SALIENTES;28,939772
TRIPULACION;26,267262
U_SALIENTES;62,352673
U_SALIENTES;29,055565
TRIPULACION;31,417641
U_ENTRANTES;91,055458
U_SALIENTES;15,965999
U_ENTRANTES;67,734146
U_SALIENTES;31,035179
U_SALIENTES;31,830559
U_SALIENTES;90,224434
U_ENTRANTES;51,693954
U_ENTRANTES;41,429607
U_SALIENTES;53,109882
U_SALIENTES;35,116817
U_ENTRANTES;53,215397
OPERARIOS;65,999443
U_SALIENTES;30,587034
U_SALIENTES;35,143799
U_ENTRANTES;93,368660
U_ENTRANTES;92,227158
U_ENTRANTES;44,137016
U_ENTRANTES;76,754890
U_SALIENTES;34,293587
U_ENTRANTES;47,219990
U_ENTRANTES;66,132988
U_SALIENTES;20,149513
U_SALIENTES;24,381886
U_ENTRANTES;49,102287
U_SALIENTES;21,703917
U_ENTRANTES;43,401939
U_ENTRANTES;43,853065
U_ENTRANTES;56,981438
U_SALIENTES;33,674267
U_SALIENTES;26,783056
U_SALIENTES;26,543413
U_ENTRANTES;55,125195
U_SALIENTES;39,923031
U_SALIENTES;27,174500
U_ENTRANTES;46,738060
U_ENTRANTES;43,378403
U_ENTRANTES;60,011086
U_ENTRANTES;82,284660
U_ENTRANTES;77,601768
U_ENTRANTES;69,562241
U_SALIENTES;39,989212
U_ENTRANTES;64,134209
U_SALIENTES;34,645409
U_SALIENTES;21,507343
U_ENTRANTES;66,339249
U_SALIENTES;28,731030
U_ENTRANTES;52,007862
U_ENTRANTES;59,077198
U_SALIENTES;27,415047
U_SALIENTES;25,093042
U_ENTRANTES;53,103638
U_ENTRANTES;46,447975
U_SALIENTES;29,369455
U_ENTRANTES;51,899223
U_SALIENTES;41,212849
U_ENTRANTES;97,840981
U_SALIENTES;51,877342
U_SALIENTES;35,463108
U_ENTRANTES;68,212746
U_ENTRANTES;64,933739
U_SALIENTES;17,232021
U_ENTRANTES;60,423958
U_SALIENTES;28,640968
U_SALIENTES;42,343529
U_SALIENTES;32,068130
U_SALIENTES;23,435408
U_ENTRANTES;50,747414
U_SALIENTES;38,133305
U_ENTRANTES;45,515236
U_SALIENTES;40,465202
U_ENTRANTES;63,707573
U_SALIENTES;24,029032
U_ENTRANTES;53,537704
U_ENTRANTES;83,149559
U_SALIENTES;29,798702
U_SALIENTES;31,827705
U_SALIENTES;29,062096
U_ENTRANTES;75,179497
U_SALIENTES;75,426865
U_ENTRANTES;56,233273
U_SALIENTES;40,895653
U_SALIENTES;24,605410
U_ENTRANTES;56,887180
U_ENTRANTES;41,928150
U_SALIENTES;34,055428
U_SALIENTES;25,944641
U_SALIENTES;31,632912
U_SALIENTES;36,684811
U_SALIENTES;40,659039
U_SALIENTES;21,495966
U_ENTRANTES;83,447388
U_ENTRANTES;56,334530
U_ENTRANTES;44,080425
U_SALIENTES;34,908772
U_SALIENTES;9,848512
U_ENTRANTES;56,768612
U_SALIENTES;39,479221
U_SALIENTES;38,448635
U_ENTRANTES;75,625977
U_ENTRANTES;57,078960
U_SALIENTES;34,662769
U_SALIENTES;37,762825
U_SALIENTES;38,964272
U_ENTRANTES;75,660011
U_ENTRANTES;66,520279
U_ENTRANTES;56,689774
U_SALIENTES;24,666151
U_SALIENTES;19,082438
U_SALIENTES;26,340212
U_ENTRANTES;69,056129
U_SALIENTES;40,690010
U_SALIENTES;25,768970
U_ENTRANTES;52,461819
U_SALIENTES;26,141294
U_SALIENTES;35,690228
U_SALIENTES;16,525349
U_SALIENTES;68,347282
U_ENTRANTES;51,576000
U_ENTRANTES;59,028851
U_ENTRANTES;91,974525
U_ENTRANTES;45,732681
U_ENTRANTES;52,816826
U_SALIENTES;15,212068
U_SALIENTES;36,108334
U_SALIENTES;24,864933
U_SALIENTES;44,385822
U_ENTRANTES;57,220356
U_SALIENTES;43,473354
U_SALIENTES;9,930730
U_ENTRANTES;59,663944
U_SALIENTES;25,229824
U_SALIENTES;13,738098
U_SALIENTES;16,696550
U_SALIENTES;38,067913
U_ENTRANTES;67,651169
U_ENTRANTES;68,336113
U_ENTRANTES;70,861320
U_ENTRANTES;43,037296
U_ENTRANTES;59,856033
U_SALIENTES;21,751869
U_ENTRANTES;49,484722
U_SALIENTES;44,527039
U_SALIENTES;18,568636
U_ENTRANTES;58,395485
U_SALIENTES;32,630634
U_SALIENTES;26,397390
U_ENTRANTES;70,042671
U_SALIENTES;28,184988
U_ENTRANTES;76,324959
U_SALIENTES;18,689867
U_ENTRANTES;84,784447
U_SALIENTES;11,596595
U_SALIENTES;29,576982
U_SALIENTES;63,267220
U_ENTRANTES;55,647079
U_ENTRANTES;42,092258
U_SALIENTES;37,109268
U_ENTRANTES;103,206184
U_SALIENTES;14,793552
U_SALIENTES;25,586720
U_SALIENTES;47,827942
U_ENTRANTES;77,630257
U_ENTRANTES;62,619606
U_ENTRANTES;56,705120
U_SALIENTES;41,872845
U_ENTRANTES;38,541313
U_SALIENTES;29,146120
TRIPULACION;39,226311
U_SALIENTES;19,130850
U_ENTRANTES;69,085678
U_SALIENTES;38,846313
U_ENTRANTES;74,573013
U_ENTRANTES;52,245590
U_ENTRANTES;51,754734
U_ENTRANTES;53,536964
U_ENTRANTES;40,961208
U_SALIENTES;51,820015
U_SALIENTES;27,583492
U_SALIENTES;44,920238
U_SALIENTES;21,621294
U_SALIENTES;23,921446
U_ENTRANTES;79,172783
U_ENTRANTES;53,131695
U_ENTRANTES;48,421974
U_ENTRANTES;40,301071
U_SALIENTES;29,133310
U_SALIENTES;28,761129
U_SALIENTES;25,512655
U_SALIENTES;13,207058
U_SALIENTES;38,415981
U_SALIENTES;23,749939
U_ENTRANTES;68,021805
U_ENTRANTES;68,708115
U_ENTRANTES;65,093231
U_ENTRANTES;59,050133
U_ENTRANTES;56,676029
U_ENTRANTES;52,832157
U_SALIENTES;59,237736
OPERARIOS;70,433342
U_SALIENTES;39,107735
U_ENTRANTES;62,366776
U_ENTRANTES;55,957493
U_SALIENTES;17,596184
U_SALIENTES;43,642776
U_ENTRANTES;67,014664
U_ENTRANTES;50,778465
U_ENTRANTES;70,870461
U_ENTRANTES;58,883121
U_ENTRANTES;50,015453
U_SALIENTES;30,451683
U_ENTRANTES;50,530296
U_SALIENTES;43,158756
U_SALIENTES;12,158144
U_ENTRANTES;43,515816
U_ENTRANTES;78,017693
U_SALIENTES;69,552078
U_SALIENTES;30,852785
U_ENTRANTES;43,211033
U_SALIENTES;28,029020
U_ENTRANTES;58,036404
U_ENTRANTES;58,093208
U_SALIENTES;33,524803
U_SALIENTES;59,690426
U_SALIENTES;52,008537
U_ENTRANTES;57,270889
U_ENTRANTES;42,493649
U_ENTRANTES;86,026115
U_SALIENTES;45,858997
U_ENTRANTES;72,302353
U_SALIENTES;43,217808
U_ENTRANTES;106,642715
U_ENTRANTES;93,191689
U_ENTRANTES;41,658993
U_SALIENTES;55,852249
U_SALIENTES;25,885450
U_ENTRANTES;59,435524
U_ENTRANTES;56,252991
U_SALIENTES;61,451523
OPERARIOS;44,524746
U_SALIENTES;38,839111
U_ENTRANTES;52,364380
U_SALIENTES;44,474468
U_SALIENTES;30,991705
U_ENTRANTES;80,058334
U_SALIENTES;42,017269
U_ENTRANTES;53,663807
U_SALIENTES;46,509274
U_SALIENTES;39,728523
U_ENTRANTES;66,248978
U_SALIENTES;27,509844
U_ENTRANTES;78,477745
U_SALIENTES;43,811623
U_SALIENTES;57,979843
U_ENTRANTES;40,520702
U_SALIENTES;14,142048
U_ENTRANTES;108,490105
U_ENTRANTES;68,791786
U_SALIENTES;30,362494
U_ENTRANTES;46,169010
U_SALIENTES;16,530184
U_SALIENTES;27,750937
U_ENTRANTES;53,191032
U_ENTRANTES;45,923752
U_SALIENTES;16,961588
U_ENTRANTES;43,376965
U_SALIENTES;57,346046
U_ENTRANTES;53,873234
U_SALIENTES;16,715731
U_ENTRANTES;93,910858
U_ENTRANTES;75,557648
U_SALIENTES;28,649475
U_SALIENTES;57,630882
U_ENTRANTES;69,350929
U_ENTRANTES;42,633186
U_SALIENTES;24,604679
U_SALIENTES;43,701374
U_ENTRANTES;60,854198
U_ENTRANTES;65,408112
U_ENTRANTES;80,854080
U_ENTRANTES;57,875038
U_SALIENTES;29,457247
U_ENTRANTES;57,521481
U_SALIENTES;22,060478
U_ENTRANTES;53,212208
U_ENTRANTES;60,259705
U_SALIENTES;30,416172
U_ENTRANTES;60,194805
U_SALIENTES;46,386971
U_ENTRANTES;44,534489
U_ENTRANTES;47,173519
U_SALIENTES;28,683474
U_ENTRANTES;94,669426
U_ENTRANTES;79,695724
U_ENTRANTES;44,280159
U_SALIENTES;26,573416
U_SALIENTES;27,771242
U_SALIENTES;41,604916
U_SALIENTES;32,291969
U_SALIENTES;50,078545
U_SALIENTES;38,067432
U_SALIENTES;59,589817
U_ENTRANTES;46,885906
U_ENTRANTES;58,381973
U_SALIENTES;22,355263
U_ENTRANTES;61,078976
U_ENTRANTES;52,273281
U_SALIENTES;25,485481
U_SALIENTES;37,797291
U_SALIENTES;68,330307
U_ENTRANTES;79,379906
OPERARIOS;45,945503
U_ENTRANTES;116,187332
U_ENTRANTES;60,293953
U_SALIENTES;36,332493
U_ENTRANTES;34,997719
U_ENTRANTES;63,522583
U_SALIENTES;75,374771
U_ENTRANTES;62,228329
U_ENTRANTES;46,704319
U_ENTRANTES;48,122631
U_SALIENTES;25,974174
U_ENTRANTES;51,770592
U_SALIENTES;50,639542
U_ENTRANTES;52,568439
U_SALIENTES;20,665857
U_SALIENTES;16,006861
U_SALIENTES;54,147694
U_ENTRANTES;66,910774
U_SALIENTES;21,059439
U_SALIENTES;15,406574
U_ENTRANTES;72,103714
U_SALIENTES;34,968082
U_SALIENTES;21,023960
U_ENTRANTES;61,054478
U_SALIENTES;25,506296
U_ENTRANTES;85,861198
U_ENTRANTES;72,561417
U_ENTRANTES;51,510727
U_SALIENTES;42,567951
U_SALIENTES;25,124605
U_SALIENTES;33,068787
U_ENTRANTES;79,509323
U_SALIENTES;39,450180
U_ENTRANTES;48,719868
U_ENTRANTES;62,258308
TRIPULACION;56,412075
U_SALIENTES;18,810284
U_SALIENTES;28,350819
U_SALIENTES;24,074366
U_SALIENTES;40,185947
U_SALIENTES;26,708464
U_SALIENTES;36,277386
U_SALIENTES;23,692505
U_ENTRANTES;46,196262
U_SALIENTES;15,893108
U_SALIENTES;83,065552
